iteration no,92,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.5518567,,90.701824
iteration no,93,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.55185626,,93.323264
iteration no,94,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.55143396,,110.362624
iteration no,95,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.551415136,,111.673344
iteration no,96,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.551414696,,114.294784
iteration no,97,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.551532796,,152.305664
iteration no,98,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.551513672,,153.616384
iteration no,99,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.551513232,,156.237824
iteration no,100,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.551856372,,90.701824
iteration no,101,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.551854868,,93.323264
iteration no,102,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.551854388,,98.566144
iteration no,103,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.551414808,,111.673344
iteration no,104,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.551413304,,114.294784
iteration no,105,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.551412824,,119.537664
iteration no,106,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.551513344,,153.616384
iteration no,107,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.55151184,,156.237824
iteration no,108,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.55151136,,161.480704
iteration no,109,l2_data_size,524288,l2_block_size,64,l1_inst_block_size,64,l1_data_block_size,64,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,1.802830764,,57.147392
iteration no,110,l2_data_size,524288,l2_block_size,64,l1_inst_block_size,64,l1_data_block_size,64,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,1.80280126,,59.768832
iteration no,111,l2_data_size,524288,l2_block_size,64,l1_inst_block_size,64,l1_data_block_size,64,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,1.802800848,,65.011712
iteration no,112,l2_data_size,524288,l2_block_size,64,l1_inst_block_size,64,l1_data_block_size,64,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,1.801558768,,78.118912
iteration no,113,l2_data_size,524288,l2_block_size,64,l1_inst_block_size,64,l1_data_block_size,64,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,1.801529164,,80.740352
iteration no,114,l2_data_size,524288,l2_block_size,64,l1_inst_block_size,64,l1_data_block_size,64,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,1.801528752,,85.983232
